INQUIRY_ID（询单号）,INQUIRY_TITLE（询单标题）,INQUIRY_STATUS_NAME（询价状态）,PUR_METHOD_NAME（采购方式名称）,QUOTE_START_DATE,TECH_CLAUSE（技术条款）,id（采购商代码）
91fa82b721fe4407a90aebf7962418c0,宝山钢铁股份有限公司宝山基地块石灰石招标,已结束,公开,2022/05/22 12:00:00,详见标书,22766
7a75682b4f9f446a88d3f3b76c9b9e95,2021年11月低碳锰铁Ⅳ询比价采购,已结束,定向,2021/10/15 14:58:00,"化学指标：Mn:80.0%-87.0%、C≤0.7%、P≤0.30%、S≤0.02%、Si≤2.0%；粒度：10mm-50mm部分≥90.0%,50-60mm部分≤5%,小于10mm部分≤5%,大于60mm部分为0。",16133
99a0029f7e8011ec906d005056b12bb8,丝锥报价,已结束,定向,2022/01/26 16:20:00,,27285
5d1fd30ee38e43a39fcefba68d95ce75,SX21P0176  建材仓库及其他区域新增视频监控及网络,已结束,公开,2022/04/12 17:04:00,建材库新增视频监控以及陆运库新增网络、石灰作业区网络改造等劳务施工工作。,2231
a073b34d2d6711ecaf97005056b12bb8,邢台矿2110-3信息网络配件,已结束,公开,2021/10/18 16:10:00,,3253
7d3db895ffc711ebaf97005056b12bb8,新疆大安项目电缆询价单,已结束,公开,2021/08/18 10:05:00,,24335
bdb5e605b50d49a7b1bf5752f87b894f,充电控制DSP板等一批,已作废,公开,2022/06/21 18:00:00,,40349
f1aaf8f17f4c11ec906d005056b12bb8,备件(阀门及附件)电磁脉冲阀（钢轧）,已结束,公开,2022/01/27 15:30:00," 1、出卖人供货产品除满足上述质量要求外，应满足与买受人签订《技术附件》规定的要求。2、因出卖人供货产品在质保期出现质量问题等违约给买受人造成损失的，出卖人应当赔偿给买受人造成的损失。3、出卖人供货产品与合同约定不符的,产生的相关费用和生产损失由出卖人承担。4、所供备件满足参数及互换性，相关条款必须响应附件工业品买卖合同文本及图纸要求，售后服务方面免费提供所供备件的现场指导和技术咨询。",13373
1f82f1ae99f011ec906d005056b12bb8,内河码头2022年3月修复备件一批（人工、运费）比价,已结束,定向,2022/03/02 14:15:00,[NULL],44994
5b5e3361b2a640ec98ee5a2488196b99,宝山宾馆1813店3月计划外采购,已结束,定向,2022/03/14 15:06:00,,24993
31966be38ae811ec906d005056b12bb8,发电，化学药剂,已结束,公开,2022/02/11 11:14:00,"报价要求:报价备注栏必须填写物料生产厂家或者品牌
",20638
b359d72e2d8c11ecaf97005056b12bb8,询价单,已结束,定向,2021/10/15 15:51:26,[NULL],27669
2085397dff9e4f77951ed1d3190d8da3,密封,已结束,定向,2022/03/30 10:00:00,保证原厂真品,40150
9b97ed3382304696aefdffc25a9e0372,发电车间，轴承座,已结束,公开,2022/04/07 15:31:00,报价备注栏必须填写物料生产厂家或者品牌,20638
39ac0221309e11ecaf97005056b12bb8,监控设备询价,已结束,公开,2021/10/19 13:34:27,[NULL],43400
7db14dabf43249c8bc69b31506828f18,2021年9-10月冶金石灰(块)采购-宝宏、恒基商谈（原料上涨调整）,已结束,定向,2021/10/22 09:24:00,"四、约定事项
1、结算价格：在本合同有效起始日期至截止日期期间内到货的产品执行本合同价格，超期到货的产品按实际到货日期所属合同月的合同价格执行。到货日期以乙方系统收付单日期为准。
2、计量、质量以乙方验收数据为结算依据。
3、如计量、质量发生异议，乙方在合理期限内通知甲方，甲方接通知后二个工作日内到乙方处理，否则以乙方验收为准。
4、合同兑现率=在本合同有效起始日期至截止日期期间的到货量÷合同量×100%，退货不算到货量。
5、乙方因生产或接卸困难等原因要求甲方暂缓发运时，甲方应立即停发，否则由此造成的经济损失由甲方承担。
6、甲方发货时货物品名必须按“标的名称”填写，且须当日内电告乙方所发车号、吨位、日期及质量情况以便乙方接收。
7、甲方进入厂区的有关人员、车辆，须遵守在环境和安全方面的管理规定（由乙方通过电子邮件、微信等方式书面传递给甲方，甲方签订本合同则视为已充分理解）。如有违反，乙方有权按照上述管理规定对甲方进行考核，若因违反规定导致出现的任何人身伤害、财产损失或安全事故，甲方承担全部责任 。
8、甲方应遵守双方签订的《规范商业行为协议书》的要求，违反的，乙方按约定处理并扣除全部合同履约保证金。对计质量弄虚作假一经发现，即取消供方资格。
9、甲方当月到货质量合格率＜60%或出现退货的，乙方有权暂缓30个自然日支付其对甲方的所有已到期债务。
10、甲方严格按照合同约定的发货地（站、港）发货，若出现异地发货，乙方将对该批次货物照乙方当月采购同品种最低合同总包价的70%进行结算。
11、送货车辆不允许装载不同品种的货物，如发现，乙方有权拒收，同时甲方需支付壹万元的违约金。甲方须严格遵守乙方商贸计量管理相关规定，对不配合正常计量工作的，发现一次商务扣款1000-10000元/次；有意阻拦、刁难、辱骂计量工作人员的，除商务扣款外，立即终止合同整改；涉嫌计量欺诈的，或拒不配合的，永久取消供方资格。
12、甲方已知晓并遵守中国宝武集团《关于实行禁入管理规定》(见附件），若有违反情形的，乙方有权将其纳入禁入名单序列，实施不同期限的禁入。

五、计量标准
 以乙方过磅数量作为结算依据。

六、验收标准及处理方法
1、甲方已充分理解乙方制定的关于质量验证及不合格品处置的相关规定。当质量不符合合同要求时，同意按有关规定执行。
2、到货质量超出约定商务处理（含税）
指标	指标范围（%）	扣款标准（以合同值为基准）
灼减(IL)	灼减＞10.0	退货，无法退货扣款4元/吨
活性度	活性度＜230.0	退货，无法退货扣款15元/吨
粒度(<8mm)	小于8mm部分＞8.0	退货，无法退货每升高0.1%扣款0.05元/吨
粒度(5-80mm)	粒度(8-50mm)＜80	退货，无法退货扣款1元/吨
粒度(>50mm)	大于50mm部分＞12	退货，无法退货每升高1百分点,扣款0.5元/吨
粒度(≥60mm)	大于等于60mm部分＞0	退货，无法退货扣款1元/吨
S	0.10＜S≤0.13	退货，无法退货扣款20元/吨
S	S＞0.13	退货，无法退货扣款30元/吨
CaO	CaO＜82.00	退货，无法退货，以85.00为基准，每降0.1个百分点扣款2.5元/吨
CaO	CaO ＞85.00	以85.00为基准，每升0.1百分点,加价0.40元/吨
CaO	82.00≤CaO＜85.00	退货，无法退货，以85.00为基准，每降0.1个百分点扣款1.5元/吨
SiO2	SiO2＞3.50	退货，无法退货扣款2元/吨
七、解决合同纠纷的方式
执行本合同发生争议，由双方协商解决。
协商不成向乙方住所地:1.马鞍山仲裁委员会仲裁(×)。2.法院起诉(√)。

八、其他事项
1、本合同在双方的法人或其授权委托代理人签字、盖章后生效，本合同不得转让。
2、合同未尽事宜双方协商解决，可签订补充协议。
3、乙方关注供应商在环境管理体系、清洁生产、社会责任等方面的表现，双方应加强沟通与信息传递，致力于共建绿色供应链。
4、本合同中涉及的合同数量、合同价格及品种质量指标均为甲、乙双方需保密的信息，在合同有效期内及合同终止之日起两年内，除政府及相关部门要求披露或法律另有规定外，合同任何一方均不得向任何第三方透漏其内容。因一方泄密而致另一方遭受损失，泄密方应承担损害赔偿责任。



",16133
4e668e4695d811ec906d005056b12bb8,发电车间，小苏打,已结束,公开,2022/02/25 09:17:00,"报价要求:报价备注栏必须填写物料生产厂家或者品牌
",20638
a56e5b09392a4cbdaa119bce6f3be9df,2180中心辊架修复,已结束,定向,2022/05/24 17:01:00,"
技术条款：报价前可对现场实物进行确认，技术要求以委托方提供的修复内容为准，质保期12个月，修复过程中出现问题及时于甲方勾通",3835
688423907267427093cebbbe3ab6dc8d,马钢研发中心建设项目—主体建筑工程（螺栓20222.05.16）,已结束,定向,2022/05/16 18:23:00,"询价条款:1、交货地点：询价单中的提报单位。	2、质量保证：供货时必需提供原厂家质保书（产品合格证书）复印件加盖供方公章。供货方应保证所供货物完全满足需求方规定的质量、规格和性能的要求。	3、报价中需填报产品的生产厂家、品牌、交货日期。4、不含税报价、含运费、税率13%。 6、产品执行要求所示国家标准，无论产品数量、质量等发生异议，卖方承诺24小时内到买方所在地协助买方进行处理。7.付款条件：办理财务结算形成应付款项后，支付账期90天.支付方式：现款、承兑或通宝。",12974
216a7818eb7e11ebaf97005056b12bb8,轴流风机等,已结束,公开,2021/07/23 14:20:52,,24173
0e197f79c6b34e0991a9e543735d99e8,东部临时道路场地平整,已结束,公开,2021/11/29 21:33:00,,33412
5f54de261af6488bba3c28930050f228,加工件询价,已结束,公开,2021/11/18 16:00:00,"技术条款：条款名：质量标准；条款内容：全新原装正品
现场联系人：周俊陵",5178
4312421cf67340ca90912e8bd2f2191a,昆仑用齿轮液,已结束,公开,2021/11/30 11:12:00,,40150
4e16d7c896314ad5933892b22993bd97,马钢炼铁总厂北区烧结主抽风机变频节能改造项目——冷却塔填料更换及系统调试,已结束,定向,2021/07/13 08:00:00,详见冷却塔填料更换方案,19436
c98f51750c6311ecaf97005056b12bb8,抛头压块0903,已结束,公开,2021/09/03 11:14:00,,37981
4c8ccf56d6cd4032a36217d9b1fd0727,断路器,已结束,公开,2022/03/31 15:44:00,,39826
55bdbf99bec34b74869c4560e58e29dd,2021.4宝鑫海厂修主机辅机备件,已结束,公开,2021/11/04 17:00:00,,15455
5302c3c864e74936a70af9878499b1b7,配件 008,已结束,定向,2022/02/13 23:50:00,技术条款：符合国家质量技术标准。出现质量问题必须及时更换或取消供货。,15313
149a0742f4c911ebaf97005056b12bb8,合同续约W21705440-7,已结束,定向,2021/08/04 10:10:03,[NULL],36926
ef975630afb04253abf4fb70c9899c2f,工序-铣加工,已结束,公开,2022/05/21 09:30:00,,10326
eb9acc04017e11ecaf97005056b12bb8,路途 铲车轮胎,已结束,定向,2021/08/20 14:22:00,,40150
a89aef6b7cc146858ba896a80d7914a7,主抽入口膨胀节招标,已结束,定向,2022/05/05 16:30:00,,44382
728e878833fc11ecaf97005056b12bb8,伊犁钢铁炼铁厂水渣沟封闭项目,已结束,公开,2021/10/27 19:05:00,1、施工期限：施工期间为25天，具体开工时间以甲方通知时间为准。 2、技术协议详见：《伊犁钢铁炼铁厂水渣沟封闭项目技术协议》。,42570
b520e2732a5311ecaf97005056b12bb8,恒泰公司遥控器等采购,已作废,公开,2021/10/13 13:00:00,见附件,34477
9b8a170cd37c48e78787c8676537dab2,矿车轮对,已结束,公开,2021/10/01 12:00:00,,40349
eab0346bf1d911ebaf97005056b12bb8,生产部备品采购。,已结束,公开,2021/07/31 16:33:01,[NULL],38295
3878b7f1edad11ebaf97005056b12bb8,聚氨酯筛网,已结束,定向,2021/07/26 09:05:00,条款名：技术要求及说明；条款内容：按国家标准、行业标准、企业标准制造<br/>条款名：随机配件；条款内容：合格证等<br/>条款名：产品制造验收标准；条款内容：按需方要求组织验收，符合国家标准、行业标准、企业标准<br/>条款名：随机资料要求；条款内容：合格证等随机资料<br/>条款名：安装、服务要求；条款内容：满足需方使用要求及安装尺寸一致<br/>,10856
03722b74530c11ecb29f005056b12bb8,2021年12月清洁卫生用品,已结束,定向,2021/12/02 09:12:00,,23177
de02d3ededb711ebaf97005056b12bb8,振动台6台,已结束,定向,2021/07/26 10:30:00,条款名：技术要求及说明；条款内容：按图纸及要求进行制作，满足需方装配及使用要求，质量实行“三包”。<br/>条款名：随机配件；条款内容：无<br/>条款名：产品制造验收标准；条款内容：按图纸验收<br/>条款名：随机资料要求；条款内容：合格证<br/>条款名：安装、服务要求；条款内容：1）在质保期内出现非使用不当引起的故障或零部件损坏（经双方确认）全部由供方负责免费更换或维修。对因产品质量不合格造成的损失全部由供方负责。2）设备运行中出现故障，供方接到通知后24小时内派技术人员到现场解决。3）由供方专业技术人员向需方提供相应的技术支持和质量跟踪。4）需方有权安排本公司人员或委托有资格、有经验的第三方代表参与设备制造过程中的质量验收，同时，需方及其委托人的参检，并不能解除供方对其提供设备的质量责任。5）货物与合同要求相符，如有变动应提前通知需方，得到需方认可后方可送货，未经需方许可擅自送货，则判为不合格产品，作退货处理。<br/>,10856
ff3d345eea8811ebaf97005056b12bb8,7月下旬-三通电磁阀,已作废,公开,2021/07/22 10:00:00,,28080
00e8603ca0854dfd95a932df41873653,东大生产材料,已结束,定向,2022/03/25 14:00:00,符合国家质量技术标准。出现质量问题必须及时更换或取消供货。,15313
3276dd77ce984297a679268109910dc6,华宝投资全面风控项目-智控合规平台建设,已结束,定向,2022/02/11 15:15:00,详见技术附件,35905
49c4259a144a11ecaf97005056b12bb8,紧固件一批20210913,已结束,定向,2021/09/13 12:31:00,,40267
bc012746623511ecb29f005056b12bb8,2112HT05703,已结束,定向,2017/12/06 11:12:00,[NULL],35142
50509cc9421545bc88354fea1398f623,1580热轧中心标准化现场整治服务,已结束,定向,2022/05/30 13:25:00,技术条款：报价前可对现场施工量进行确认，具体施工内容以附件要求为准，工程质量期至验收之日起12个月，施工过程中出现问题及时于甲方勾通。,3835
e938fdcd1c01449e9ebeea02a7cc0600,立磨系统年修项目,已结束,定向,2022/01/05 17:00:00,见合同,43212
3789307a1dc84ac999f9334ac6b82192,  20220310金山店款电气备件询价,已结束,公开,2022/03/10 10:45:21,,24058
acaff32ac2af4186ad939871f6f9b6b7,2022年卸灰阀+电液推杆年度长协合作合同,已结束,公开,2022/02/09 11:41:00,,31422
e77e24e4289411ecaf97005056b12bb8,漏斗挡铁,已结束,定向,2021/10/09 08:07:34,[NULL],44382
34d000cff0dd11ebaf97005056b12bb8,第二炼铁分厂C炉顶气密箱U型管带压堵漏,已结束,定向,2021/07/30 10:24:02,1、 ： <br/>,42570
da59f7c2e45011ebaf97005056b12bb8,2021年7月电缆计划（矿用橡套、通信电缆）7.13,已结束,公开,2021/07/15 17:00:00,,3253
d611937adeb34c49b60e869ec19555aa,安全能源环保室压力容器配合检测,已结束,定向,2022/01/12 09:10:00,,28306
70db821e61f811ecb29f005056b12bb8,喜利得螺栓,已结束,定向,2021/12/21 08:53:41,[NULL],44627
e4bbe10f4ea8430ba89f834ea2518498,2022年5月计划  切割机（包48）,已结束,定向,2022/05/25 18:00:00,"1、等离子切割机国家标准：GB15579-2004
2、砂轮切割机执行标准：GB1396092
3、输送带切割机能任意切割不同厚度和高度的PVG、PVC和织物输送带，不能切割含有钢丝的输送带，切割厚度可达25mm。
4、严格按照切割机规格型号执行。",1762
